root_uid	argmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	arg_status	level
IC0016368	EMIC0016368.001946	HC000T6IL	7028	7052	nine affluent individuals	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC0016368	EMIC0016368.001959	HC000T6IL	6764	6770	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016368	EMIC0016368.002053	HC000T6IL	7351	7375	They [the dead officials]	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC0016368	EMIC0016368.002087	HC000T6IL	8013	8029	Sergei Melnychuks	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC0016368	EMIC0016368.002121	HC000T6IL	7276	7331	a former top official from the Yanukovych administration	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC0016368	EMIC0016368.002134	HC000T6IL	7340	7347	Newsweek	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	commercialorganization	newsagency	base	nam
IC0016445	EMIC0016445.000024	HC000T6G1	1614	1624	Oles Buzina	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC0016445	EMIC0016445.002958	HC000SWG8	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,700,440	Oles Buzina	per	professionalposition	journalist	informative	EMPTY_NA
IC0016445	EMIC0016445.002964	HC000SWGB	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,705,375	Oles Buzina	per	professionalposition	journalist	informative	EMPTY_NA
IC0016445	EMIC0016445.002970	HC000SWG9	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,1000,541	Oles Buzina	per	professionalposition	journalist	informative	EMPTY_NA
IC0016445	EMIC0016445.000037	HC000T6G1	1586	1603	two masked killers	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	combatant	unspecified	base	nom
IC0016445	EMIC0016445.000063	HC000T6G1	183	186	Kiev	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC0016445	EMIC0016445.000097	HC000T6G1	1614	1624	Oles Buzina	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC0016445	EMIC0016445.000110	HC000T6G1	1586	1603	two masked killers	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	combatant	unspecified	base	nom
IC0016445	EMIC0016445.000136	HC000T6G1	183	186	Kiev	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC0016445	EMIC0016445.000499	HC000T6G1	1526	1541	Oleh Kalashnikov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.000512	HC000T6G1	1562	1570	his house	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC0016445	EMIC0016445.000525	HC000T6G1	633	672	the weapon used to kill Oleh Kalashnikov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	gun	firearm	base	nom
IC0016445	EMIC0016445.000559	HC000T6G1	1526	1541	Oleh Kalashnikov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.000572	HC000T6G1	1562	1570	his house	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC0016445	EMIC0016445.000585	HC000T6G1	633	672	the weapon used to kill Oleh Kalashnikov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	gun	firearm	base	nom
IC0016445	EMIC0016445.000948	HC000T6G1	1297	1317	Oleksandr Peklushenko	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC0016445	EMIC0016445.001222	HC000T6G1	1135	1141	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.000995	HC000T6G1	1297	1317	Oleksandr Peklushenko	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC0016445	EMIC0016445.001209	HC000T6G1	1135	1141	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.001170	HC000T6G1	1362	1379	Mykhaylo Chechetov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001183	HC000T6G1	1362	1379	Mykhaylo Chechetov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001196	HC000T6G1	1135	1141	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.001256	HC000T6G1	1362	1379	Mykhaylo Chechetov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001269	HC000T6G1	1362	1379	Mykhaylo Chechetov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001282	HC000T6G1	1135	1141	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.001423	HC000T6G1	1362	1379	Mykhaylo Chechetov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001457	HC000T6G1	1385	1400	Stanislav Melnik	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001470	HC000T6G1	1385	1400	Stanislav Melnik	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001483	HC000T6G1	1135	1141	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.001517	HC000T6G1	1385	1400	Stanislav Melnik	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001530	HC000T6G1	1385	1400	Stanislav Melnik	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.001543	HC000T6G1	1135	1141	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.001671	HC000T6G1	1385	1400	Stanislav Melnik	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0016445	EMIC0016445.002269	HC000T6G1	2007	2016	the groups	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	militaryorganization	nongovernmentmilitia	base	nom
IC0016445	EMIC0016445.002282	HC000T6G1	1959	1974	Ukrainian police	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	lawenforcementagency	base	nom
IC0016445	EMIC0016445.002295	HC000T6G1	1959	1967	Ukrainian	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.002308	HC000T6G1	1884	1911	the murder of these five men	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	crm	violentcrime	unspecified	base	EMPTY_NA
IC0016445	EMIC0016445.002389	HC000T6G1	1683	1717	A number of top Ukrainian officials	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC0016445	EMIC0016445.002402	HC000T6G1	1699	1707	Ukrainian	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.002436	HC000T6G1	1683	1717	A number of top Ukrainian officials	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC0016445	EMIC0016445.002449	HC000T6G1	1699	1707	Ukrainian	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0016445	EMIC0016445.002765	HC000T6G1	799	800	We	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	militaryorganization	nongovernmentmilitia	base	pro
IC0016445	EMIC0016445.002778	HC000T6G1	852	907	the traitors of the Ukrainian regime and Moscow henchmen	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC0016445	EMIC0016445.002791	HC000T6G1	974	980	weapons	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	unspecified	unspecified	base	nom
IC0016445	EMIC0016445.002825	HC000T6G1	799	800	We	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	militaryorganization	nongovernmentmilitia	base	pro
IC0016445	EMIC0016445.002838	HC000T6G1	852	907	the traitors of the Ukrainian regime and Moscow henchmen	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC0016445	EMIC0016445.002851	HC000T6G1	974	980	weapons	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	wea	unspecified	unspecified	base	nom
IC001630M	EMIC001630M.000045	HC000T65E	256	276	anti-coup politicians	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC001630M	EMIC001630M.000058	HC000T65E	99	107	Ukrainian	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001630M	EMIC001630M.000092	HC000T65E	1821	1835	Alexey Kolesnik	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001630M	EMIC001630M.000105	HC000T65E	1821	1835	Alexey Kolesnik	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC001630M	EMIC001630M.001087	HC000T65E	1661	1667	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001630M	EMIC001630M.000186	HC000T65E	1939	1945	himself	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	pro
IC001630M	EMIC001630M.000199	HC000T65E	1939	1945	himself	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	pro
IC001630M	EMIC001630M.001147	HC000T65E	1661	1667	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001630M	EMIC001630M.000280	HC000T65E	1982	1994	Sergey Valter	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001630M	EMIC001630M.000293	HC000T65E	1982	1994	Sergey Valter	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001630M	EMIC001630M.001220	HC000T65E	1661	1667	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001630M	EMIC001630M.000374	HC000T65E	2131	2133	his	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	police	unspecified	base	pro
IC001630M	EMIC001630M.000387	HC000T65E	2131	2140	his garage	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	structure	unspecified	base	nom
IC001630M	EMIC001630M.000468	HC000T65E	2153	2173	Alexander Peklushenko	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001630M	EMIC001630M.001421	HC000T65E	2197	2205	Ukrainian	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001630M	EMIC001630M.000609	HC000T65E	2153	2173	Alexander Peklushenko	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001630M	EMIC001630M.001481	HC000T65E	2197	2205	Ukrainian	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC001630M	EMIC001630M.000643	HC000T65E	2407	2409	his	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	pro
IC001630M	EMIC001630M.000656	HC000T65E	2393	2438	the window of his 17th floor apartment in Kiev	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001630M	EMIC001630M.000784	HC000T65E	2516	2518	his	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	pro
IC001630M	EMIC001630M.000797	HC000T65E	2531	2543	the 9th floor	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	unspecified	base	nom
IC001630M	EMIC001630M.000878	HC000T65E	2999	3001	its	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	unspecified	base	pro
IC001630M	EMIC001630M.000891	HC000T65E	2999	3021	its political opponents	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC001664M	EMIC001664M.000118	HC000T6FS	1081	1097	two masked gunmen	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	combatant	unspecified	base	nom
IC001664M	EMIC001664M.000131	HC000T6FS	1035	1040	Buzina	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC001664M	EMIC001664M.000157	HC000T6FS	1073	1076	Kiev	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001664M	EMIC001664M.000191	HC000T6FS	1081	1097	two masked gunmen	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	combatant	unspecified	base	nom
IC001664M	EMIC001664M.000204	HC000T6FS	1035	1040	Buzina	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC001664M	EMIC001664M.000230	HC000T6FS	1073	1076	Kiev	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001664M	EMIC001664M.000311	HC000T6FS	1173	1186	Serhiy Suhobok	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC001664M	EMIC001664M.000358	HC000T6FS	1192	1207	Oleh Kalashnikov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC00163VF	EMIC00163VF.000118	HC000T6H4	338	339	He	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	he	per	professionalposition	journalist	base	pro
IC00163VF	EMIC00163VF.000131	HC000T6H4	372	375	shot	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	shot	wea	gun	unspecified	base	nom
IC00163VF	EMIC00163VF.000144	HC000T6H4	418	421	Kiev	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Kiev	gpe	urbanarea	city	base	nam
IC00163VF	EMIC00163VF.000157	HC000T6H4	581	601	Ukrainian nationalist	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ukrainian nationalist	sid	political	opposition	base	EMPTY_NA
IC00163VF	EMIC00163VF.000468	HC000T6H4	3233	3306	National Expert Commission of Ukraine on the Protection of Public Morality	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	National Expert Commission of Ukraine on the Protection of Public Morality	org	government	agency	base	nam
IC00163VF	EMIC00163VF.000481	HC000T6H4	3342	3352	Oles Buzina	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oles Buzina	per	professionalposition	journalist	base	nam
IC00163VF	EMIC00163VF.000494	HC000T6H4	3263	3269	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ukraine	gpe	country	country	base	nam
IC00163VF	EMIC00163VF.000562	HC000T6H4	3609	3614	Buzina	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Buzina	per	professionalposition	journalist	base	nam
IC00163VF	EMIC00163VF.000575	HC000T6H4	3656	3661	judges	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	judges	org	government	prosecutoroffice	base	pro
IC00163VF	EMIC00163VF.000622	HC000T6H4	3703	3704	he	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	pro
IC00163VF	EMIC00163VF.000669	HC000T6H4	3920	3933	FEMEN activist	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	FEMEN activist	per	protester	unspecified	base	nom
IC00163VF	EMIC00163VF.000682	HC000T6H4	3951	3961	Oles Buzina	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oles Buzina	per	professionalposition	journalist	base	nam
IC00163VF	EMIC00163VF.000695	HC000T6H4	3943	3946	cake	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	cake	wea	thrownprojectile	unspecified	base	nom
IC00163VF	EMIC00163VF.000904	HC000T6H4	5196	5197	he	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oles Buzina	per	professionalposition	journalist	base	pro
IC00163VF	EMIC00163VF.000998	HC000T6H4	5412	5430	pro-Russian figures	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	pro-Russian figures	per	unspecified	unspecified	base	nom
IC00163VF	EMIC00163VF.001011	HC000T6H4	5314	5337	Ukrainian Insurgent Army	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ukrainian Insurgent Army	org	politicalorganization	unspecified	base	nam
IC00163VF	EMIC00163VF.001139	HC000T6H4	5505	5531	Security Service of Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Security Service of Ukraine	org	government	lawenforcementagency	base	nam
IC00163VF	EMIC00163VF.001165	HC000T6H4	5525	5531	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ukraine	gpe	country	country	base	nam
IC00163VF	EMIC00163VF.001199	HC000T6H4	5807	5820	Vladimir Putin	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Vladimir Putin	per	politician	headofgovernment	base	nam
IC00163VF	EMIC00163VF.001212	HC000T6H4	5835	5840	Russia	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Russia	gpe	country	country	base	nam
IC00163VF	EMIC00163VF.001293	HC000T6H4	6019	6036	Anton Herashchenko	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Anton Herashchenko	per	politician	unspecified	base	nam
IC00163VF	EMIC00163VF.001387	HC000T6H4	6625	6639	Raad al-Hussein	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Raad al-Hussein	per	professionalposition	spokesperson	base	nam
IC00163VF	EMIC00163VF.001434	HC000T6H4	6806	6826	Amnesty International	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Amnesty International	org	international	monitoringgroup	base	nam
IC00163VF	EMIC00163VF.001481	HC000T6H4	6933	6947	Sergey Sukhobok	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Sergey Sukhobok	per	professionalposition	journalist	base	nam
IC00163VF	EMIC00163VF.001528	HC000T6H4	6964	6979	Oleg Kalashnikov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oleg Kalashnikov	per	politician	unspecified	base	nam
IC00163VF	EMIC00163VF.001562	HC000T6H4	7053	7067	Andrey Medvedko	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Andrey Medvedko	per	unspecified	unspecified	base	nam
IC00163VF	EMIC00163VF.001575	HC000T6H4	7330	7335	murder	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	murder	crm	violentcrime	unspecified	base	EMPTY_NA
IC00163VF	EMIC00163VF.001609	HC000T6H4	7073	7087	Denis Polischuk	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Denis Polischuk	per	unspecified	unspecified	base	nam
IC00163VF	EMIC00163VF.001805	HC000T6H4	1622	1623	He	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	he	per	professionalposition	unspecified	base	pro
IC00163VF	EMIC00163VF.001818	HC000T6H4	1558	1576	Segodnya  newspaper	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Segodnya newspaper	org	commercialorganization	newsagency	base	nam
IC00163VF	EMIC00163VF.001852	HC000T6H4	4332	4334	His	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	his	per	professionalposition	journalist	base	pro
IC00163VF	EMIC00163VF.001865	HC000T6H4	4345	4351	Ukraine	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Ukraine	gpe	country	country	base	nam
IC00164QG	EMIC00164QG.000118	HC000T6EI	373	388	Stanislav Melnyk	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00164QG	EMIC00164QG.000131	HC000T6EI	373	388	Stanislav Melnyk	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00164QG	EMIC00164QG.000831	HC000T6EI	414	421	his home	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC00164QG	EMIC00164QG.000165	HC000T6EI	373	388	Stanislav Melnyk	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00164QG	EMIC00164QG.000844	HC000T6EI	414	421	his home	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC00164QG	EMIC00164QG.000340	HC000T6EI	751	771	Oleksandr Peklushenko	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC00164QG	EMIC00164QG.000857	HC000T6EI	804	811	his home	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC00164QG	EMIC00164QG.000685	HC000T6EI	1136	1153	Mykhaylo Chechetov	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00164QG	EMIC00164QG.000698	HC000T6EI	1156	1171	Oleksiy Kolesnik	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00164QG	EMIC00164QG.000711	HC000T6EI	1174	1190	Mykola Serhiyenko	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
