root_doc_id	doc_element_id	media_type	type	subtype	subsubtype	span
IC001V76J	IC001V76N	image	organizationaffiliation	employmentmembership	employment	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	organizationaffiliation	leadership	headofstate	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	org	government	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	org	militaryorganization	governmentarmedforces	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	org	politicalorganization	party	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	per	combatant	sniper	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	per	combatant	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	per	militarypersonnel	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	per	politician	headofgovernment	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	per	politician	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	per	professionalposition	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	per	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	physical	resident	resident	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	responsibilityblame	assignblame	assignblame	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	responsibilityblame	claimresponsibility	claimresponsibility	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	sid	political	opposition	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	val	number	number	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	veh	aircraft	drone	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76N	image	wea	bomb	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	artifactexistence	damagedestroy	damage	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	com	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	conflict	attack	bombing	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	conflict	attack	firearmattack	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	contact	collaborate	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	contact	mediastatement	broadcast	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	contact	publicstatementinperson	broadcast	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	disaster	fireexplosion	fireexplosion	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	fac	building	apartmentbuilding	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	fac	structure	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	generalaffiliation	sponsorship	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	gpe	country	country	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	gpe	urbanarea	city	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	inspection	targetaimat	targetaimat	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	justice	arrestjaildetain	arrestjaildetain	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	life	injure	injurycausedbyviolentevents	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	measurement	size	count	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	movement	transportartifact	bringcarryunload	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	movement	transportartifact	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	movement	transportperson	bringcarryunload	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	movement	transportperson	selfmotion	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	organizationaffiliation	employmentmembership	employment	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	organizationaffiliation	leadership	headofstate	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	org	government	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	org	militaryorganization	governmentarmedforces	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	org	politicalorganization	party	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	per	combatant	sniper	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	per	combatant	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	per	militarypersonnel	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	per	politician	headofgovernment	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	per	politician	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	per	professionalposition	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	per	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	physical	resident	resident	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	responsibilityblame	assignblame	assignblame	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	responsibilityblame	claimresponsibility	claimresponsibility	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	sid	political	opposition	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	val	number	number	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	veh	aircraft	drone	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76O	image	wea	bomb	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	artifactexistence	damagedestroy	damage	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	com	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	conflict	attack	bombing	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	conflict	attack	firearmattack	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	contact	collaborate	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	contact	mediastatement	broadcast	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	contact	publicstatementinperson	broadcast	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	disaster	fireexplosion	fireexplosion	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	fac	building	apartmentbuilding	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	fac	structure	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	generalaffiliation	sponsorship	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	gpe	country	country	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	gpe	urbanarea	city	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	inspection	targetaimat	targetaimat	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	justice	arrestjaildetain	arrestjaildetain	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	life	injure	injurycausedbyviolentevents	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	measurement	size	count	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	movement	transportartifact	bringcarryunload	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	movement	transportartifact	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	movement	transportperson	bringcarryunload	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	movement	transportperson	selfmotion	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	organizationaffiliation	employmentmembership	employment	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	organizationaffiliation	leadership	headofstate	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	org	government	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	org	militaryorganization	governmentarmedforces	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	org	politicalorganization	party	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	per	combatant	sniper	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	per	combatant	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	per	militarypersonnel	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	per	politician	headofgovernment	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	per	politician	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	per	professionalposition	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	per	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	physical	resident	resident	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	responsibilityblame	assignblame	assignblame	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	responsibilityblame	claimresponsibility	claimresponsibility	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	sid	political	opposition	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	val	number	number	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	veh	aircraft	drone	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V76P	image	wea	bomb	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V76J	IC001V7D3	text	artifactexistence	damagedestroy	damage	3198-4822
IC001V76J	IC001V7D3	text	artifactexistence	damagedestroy	damage	44-1406
IC001V76J	IC001V7D3	text	artifactexistence	damagedestroy	damage	5268-6692
IC001V76J	IC001V7D3	text	com	unspecified	unspecified	3198-4822
IC001V76J	IC001V7D3	text	com	unspecified	unspecified	44-1406
IC001V76J	IC001V7D3	text	com	unspecified	unspecified	5268-6692
IC001V76J	IC001V7D3	text	conflict	attack	bombing	3198-4822
IC001V76J	IC001V7D3	text	conflict	attack	bombing	44-1406
IC001V76J	IC001V7D3	text	conflict	attack	bombing	5268-6692
IC001V76J	IC001V7D3	text	conflict	attack	firearmattack	3198-4822
IC001V76J	IC001V7D3	text	conflict	attack	firearmattack	44-1406
IC001V76J	IC001V7D3	text	conflict	attack	firearmattack	5268-6692
IC001V76J	IC001V7D3	text	contact	collaborate	unspecified	3198-4822
IC001V76J	IC001V7D3	text	contact	collaborate	unspecified	44-1406
IC001V76J	IC001V7D3	text	contact	collaborate	unspecified	5268-6692
IC001V76J	IC001V7D3	text	contact	mediastatement	broadcast	3198-4822
IC001V76J	IC001V7D3	text	contact	mediastatement	broadcast	44-1406
IC001V76J	IC001V7D3	text	contact	mediastatement	broadcast	5268-6692
IC001V76J	IC001V7D3	text	contact	publicstatementinperson	broadcast	3198-4822
IC001V76J	IC001V7D3	text	contact	publicstatementinperson	broadcast	44-1406
IC001V76J	IC001V7D3	text	contact	publicstatementinperson	broadcast	5268-6692
IC001V76J	IC001V7D3	text	disaster	fireexplosion	fireexplosion	3198-4822
IC001V76J	IC001V7D3	text	disaster	fireexplosion	fireexplosion	44-1406
IC001V76J	IC001V7D3	text	disaster	fireexplosion	fireexplosion	5268-6692
IC001V76J	IC001V7D3	text	fac	building	apartmentbuilding	3198-4822
IC001V76J	IC001V7D3	text	fac	building	apartmentbuilding	44-1406
IC001V76J	IC001V7D3	text	fac	building	apartmentbuilding	5268-6692
IC001V76J	IC001V7D3	text	fac	structure	unspecified	3198-4822
IC001V76J	IC001V7D3	text	fac	structure	unspecified	44-1406
IC001V76J	IC001V7D3	text	fac	structure	unspecified	5268-6692
IC001V76J	IC001V7D3	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	3198-4822
IC001V76J	IC001V7D3	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	44-1406
IC001V76J	IC001V7D3	text	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	5268-6692
IC001V76J	IC001V7D3	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	3198-4822
IC001V76J	IC001V7D3	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	44-1406
IC001V76J	IC001V7D3	text	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	5268-6692
IC001V76J	IC001V7D3	text	generalaffiliation	sponsorship	unspecified	3198-4822
IC001V76J	IC001V7D3	text	generalaffiliation	sponsorship	unspecified	44-1406
IC001V76J	IC001V7D3	text	generalaffiliation	sponsorship	unspecified	5268-6692
IC001V76J	IC001V7D3	text	gpe	country	country	3198-4822
IC001V76J	IC001V7D3	text	gpe	country	country	44-1406
IC001V76J	IC001V7D3	text	gpe	country	country	5268-6692
IC001V76J	IC001V7D3	text	gpe	urbanarea	city	3198-4822
IC001V76J	IC001V7D3	text	gpe	urbanarea	city	44-1406
IC001V76J	IC001V7D3	text	gpe	urbanarea	city	5268-6692
IC001V76J	IC001V7D3	text	inspection	targetaimat	targetaimat	3198-4822
IC001V76J	IC001V7D3	text	inspection	targetaimat	targetaimat	44-1406
IC001V76J	IC001V7D3	text	inspection	targetaimat	targetaimat	5268-6692
IC001V76J	IC001V7D3	text	justice	arrestjaildetain	arrestjaildetain	3198-4822
IC001V76J	IC001V7D3	text	justice	arrestjaildetain	arrestjaildetain	44-1406
IC001V76J	IC001V7D3	text	justice	arrestjaildetain	arrestjaildetain	5268-6692
IC001V76J	IC001V7D3	text	life	injure	injurycausedbyviolentevents	3198-4822
IC001V76J	IC001V7D3	text	life	injure	injurycausedbyviolentevents	44-1406
IC001V76J	IC001V7D3	text	life	injure	injurycausedbyviolentevents	5268-6692
IC001V76J	IC001V7D3	text	measurement	size	count	3198-4822
IC001V76J	IC001V7D3	text	measurement	size	count	44-1406
IC001V76J	IC001V7D3	text	measurement	size	count	5268-6692
IC001V76J	IC001V7D3	text	movement	transportartifact	bringcarryunload	3198-4822
IC001V76J	IC001V7D3	text	movement	transportartifact	bringcarryunload	44-1406
IC001V76J	IC001V7D3	text	movement	transportartifact	bringcarryunload	5268-6692
IC001V76J	IC001V7D3	text	movement	transportartifact	unspecified	3198-4822
IC001V76J	IC001V7D3	text	movement	transportartifact	unspecified	44-1406
IC001V76J	IC001V7D3	text	movement	transportartifact	unspecified	5268-6692
IC001V76J	IC001V7D3	text	movement	transportperson	bringcarryunload	3198-4822
IC001V76J	IC001V7D3	text	movement	transportperson	bringcarryunload	44-1406
IC001V76J	IC001V7D3	text	movement	transportperson	bringcarryunload	5268-6692
IC001V76J	IC001V7D3	text	movement	transportperson	selfmotion	3198-4822
IC001V76J	IC001V7D3	text	movement	transportperson	selfmotion	44-1406
IC001V76J	IC001V7D3	text	movement	transportperson	selfmotion	5268-6692
IC001V76J	IC001V7D3	text	organizationaffiliation	employmentmembership	employment	3198-4822
IC001V76J	IC001V7D3	text	organizationaffiliation	employmentmembership	employment	44-1406
IC001V76J	IC001V7D3	text	organizationaffiliation	employmentmembership	employment	5268-6692
IC001V76J	IC001V7D3	text	organizationaffiliation	leadership	headofstate	3198-4822
IC001V76J	IC001V7D3	text	organizationaffiliation	leadership	headofstate	44-1406
IC001V76J	IC001V7D3	text	organizationaffiliation	leadership	headofstate	5268-6692
IC001V76J	IC001V7D3	text	org	government	unspecified	3198-4822
IC001V76J	IC001V7D3	text	org	government	unspecified	44-1406
IC001V76J	IC001V7D3	text	org	government	unspecified	5268-6692
IC001V76J	IC001V7D3	text	org	militaryorganization	governmentarmedforces	3198-4822
IC001V76J	IC001V7D3	text	org	militaryorganization	governmentarmedforces	44-1406
IC001V76J	IC001V7D3	text	org	militaryorganization	governmentarmedforces	5268-6692
IC001V76J	IC001V7D3	text	org	politicalorganization	party	3198-4822
IC001V76J	IC001V7D3	text	org	politicalorganization	party	44-1406
IC001V76J	IC001V7D3	text	org	politicalorganization	party	5268-6692
IC001V76J	IC001V7D3	text	per	combatant	sniper	3198-4822
IC001V76J	IC001V7D3	text	per	combatant	sniper	44-1406
IC001V76J	IC001V7D3	text	per	combatant	sniper	5268-6692
IC001V76J	IC001V7D3	text	per	combatant	unspecified	3198-4822
IC001V76J	IC001V7D3	text	per	combatant	unspecified	44-1406
IC001V76J	IC001V7D3	text	per	combatant	unspecified	5268-6692
IC001V76J	IC001V7D3	text	per	militarypersonnel	unspecified	3198-4822
IC001V76J	IC001V7D3	text	per	militarypersonnel	unspecified	44-1406
IC001V76J	IC001V7D3	text	per	militarypersonnel	unspecified	5268-6692
IC001V76J	IC001V7D3	text	per	politician	headofgovernment	3198-4822
IC001V76J	IC001V7D3	text	per	politician	headofgovernment	44-1406
IC001V76J	IC001V7D3	text	per	politician	headofgovernment	5268-6692
IC001V76J	IC001V7D3	text	per	politician	unspecified	3198-4822
IC001V76J	IC001V7D3	text	per	politician	unspecified	44-1406
IC001V76J	IC001V7D3	text	per	politician	unspecified	5268-6692
IC001V76J	IC001V7D3	text	per	professionalposition	unspecified	3198-4822
IC001V76J	IC001V7D3	text	per	professionalposition	unspecified	44-1406
IC001V76J	IC001V7D3	text	per	professionalposition	unspecified	5268-6692
IC001V76J	IC001V7D3	text	per	unspecified	unspecified	3198-4822
IC001V76J	IC001V7D3	text	per	unspecified	unspecified	44-1406
IC001V76J	IC001V7D3	text	per	unspecified	unspecified	5268-6692
IC001V76J	IC001V7D3	text	physical	resident	resident	3198-4822
IC001V76J	IC001V7D3	text	physical	resident	resident	44-1406
IC001V76J	IC001V7D3	text	physical	resident	resident	5268-6692
IC001V76J	IC001V7D3	text	responsibilityblame	assignblame	assignblame	3198-4822
IC001V76J	IC001V7D3	text	responsibilityblame	assignblame	assignblame	44-1406
IC001V76J	IC001V7D3	text	responsibilityblame	assignblame	assignblame	5268-6692
IC001V76J	IC001V7D3	text	responsibilityblame	claimresponsibility	claimresponsibility	3198-4822
IC001V76J	IC001V7D3	text	responsibilityblame	claimresponsibility	claimresponsibility	44-1406
IC001V76J	IC001V7D3	text	responsibilityblame	claimresponsibility	claimresponsibility	5268-6692
IC001V76J	IC001V7D3	text	sid	political	opposition	3198-4822
IC001V76J	IC001V7D3	text	sid	political	opposition	44-1406
IC001V76J	IC001V7D3	text	sid	political	opposition	5268-6692
IC001V76J	IC001V7D3	text	val	number	number	3198-4822
IC001V76J	IC001V7D3	text	val	number	number	44-1406
IC001V76J	IC001V7D3	text	val	number	number	5268-6692
IC001V76J	IC001V7D3	text	veh	aircraft	drone	3198-4822
IC001V76J	IC001V7D3	text	veh	aircraft	drone	44-1406
IC001V76J	IC001V7D3	text	veh	aircraft	drone	5268-6692
IC001V76J	IC001V7D3	text	wea	bomb	unspecified	3198-4822
IC001V76J	IC001V7D3	text	wea	bomb	unspecified	44-1406
IC001V76J	IC001V7D3	text	wea	bomb	unspecified	5268-6692
IC001V7VC	IC001V7VI	image	artifactexistence	damagedestroy	damage	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	artifactexistence	damagedestroy	destroy	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	com	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	conflict	attack	bombing	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	conflict	attack	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	contact	collaborate	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	evaluate	deliberateness	deliberate	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	evaluate	status	hoaxfraud	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	generalaffiliation	memberoriginreligionethnicity	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	generalaffiliation	sponsorship	adviseplanorganize	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	generalaffiliation	sponsorship	affiliated	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	gpe	country	country	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	gpe	urbanarea	city	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	inspection	targetaimat	targetaimat	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	life	injure	injurycausedbyviolentevents	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	loc	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	measurement	size	count	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	mhi	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	movement	transportartifact	bringcarryunload	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	organizationaffiliation	employmentmembership	membership	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	organizationaffiliation	leadership	headofstate	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	organizationaffiliation	leadership	militarypolice	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	organizationaffiliation	leadership	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	org	commercialorganization	newsagency	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	org	government	lawenforcementagency	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	org	militaryorganization	intelligence	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	org	politicalorganization	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	org	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	per	militarypersonnel	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	per	police	chiefofpolice	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	per	politician	headofgovernment	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	per	politician	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	responsibilityblame	assignblame	assignblame	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	responsibilityblame	claimresponsibility	claimresponsibility	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	sid	political	opposition	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	val	number	number	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	veh	aircraft	drone	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	wea	bomb	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001V7VI	image	wea	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
IC001V7VC	IC001VBG7	text	artifactexistence	damagedestroy	damage	1-1327
IC001V7VC	IC001VBG7	text	artifactexistence	damagedestroy	damage	1611-2599
IC001V7VC	IC001VBG7	text	artifactexistence	damagedestroy	destroy	1-1327
IC001V7VC	IC001VBG7	text	artifactexistence	damagedestroy	destroy	1611-2599
IC001V7VC	IC001VBG7	text	com	unspecified	unspecified	1-1327
IC001V7VC	IC001VBG7	text	com	unspecified	unspecified	1611-2599
IC001V7VC	IC001VBG7	text	conflict	attack	bombing	1-1327
IC001V7VC	IC001VBG7	text	conflict	attack	bombing	1611-2599
IC001V7VC	IC001VBG7	text	conflict	attack	unspecified	1-1327
IC001V7VC	IC001VBG7	text	conflict	attack	unspecified	1611-2599
IC001V7VC	IC001VBG7	text	contact	collaborate	unspecified	1-1327
IC001V7VC	IC001VBG7	text	contact	collaborate	unspecified	1611-2599
IC001V7VC	IC001VBG7	text	evaluate	deliberateness	deliberate	1-1327
